id,place_id/id,other_id/id,relation,source
link_r8670095_w624312824,place_r8670095,place_w624312824,adjacent,osm
link_r8670095_w624309914,place_r8670095,place_w624309914,adjacent,osm
link_r8670095_r8672106,place_r8670095,place_r8672106,adjacent,osm
link_w624175094_w624643621,place_w624175094,place_w624643621,adjacent,osm
link_w624175094_r8677134,place_w624175094,place_r8677134,adjacent,osm
link_w624175094_w624728328,place_w624175094,place_w624728328,adjacent,osm
link_w624175094_r8678218,place_w624175094,place_r8678218,adjacent,osm
link_w624175094_r8686315,place_w624175094,place_r8686315,adjacent,osm
link_w624175094_w625147273,place_w624175094,place_w625147273,adjacent,osm
link_w624175094_r8672144,place_w624175094,place_r8672144,adjacent,osm
link_w624175094_w624312824,place_w624175094,place_w624312824,adjacent,osm
link_w624175094_w624309914,place_w624175094,place_w624309914,adjacent,osm
link_w624175094_r8672106,place_w624175094,place_r8672106,adjacent,osm
link_w624182430_w624183607,place_w624182430,place_w624183607,adjacent,osm
link_w624184239_w624702889,place_w624184239,place_w624702889,adjacent,osm
link_w624184239_r8677916,place_w624184239,place_r8677916,adjacent,osm
link_w624184239_r8677987,place_w624184239,place_r8677987,adjacent,osm
link_w624184239_w624706912,place_w624184239,place_w624706912,adjacent,osm
link_w624185595_w624186232,place_w624185595,place_w624186232,adjacent,osm
link_w624185595_r8672479,place_w624185595,place_r8672479,adjacent,osm
link_w624185595_w624341290,place_w624185595,place_w624341290,adjacent,osm
link_w624185595_w624672539,place_w624185595,place_w624672539,adjacent,osm
link_w624185595_r8677519,place_w624185595,place_r8677519,adjacent,osm
link_w624186232_r8676905,place_w624186232,place_r8676905,adjacent,osm
link_w624186232_w624611268,place_w624186232,place_w624611268,adjacent,osm
link_r8670264_r8669894,place_r8670264,place_r8669894,adjacent,osm
link_r8670264_r8670105,place_r8670264,place_r8670105,adjacent,osm
link_r8670264_r8669677,place_r8670264,place_r8669677,adjacent,osm
link_r8670264_r8672143,place_r8670264,place_r8672143,adjacent,osm
link_r8670264_r8672491,place_r8670264,place_r8672491,adjacent,osm
link_r8670389_w625000658,place_r8670389,place_w625000658,adjacent,osm
link_r8670389_r8681962,place_r8670389,place_r8681962,adjacent,osm
link_r8670389_r8681947,place_r8670389,place_r8681947,adjacent,osm
link_r8670389_r8670423,place_r8670389,place_r8670423,adjacent,osm
link_r8670389_r8670494,place_r8670389,place_r8670494,adjacent,osm
link_r8670389_r8681826,place_r8670389,place_r8681826,adjacent,osm
link_w624205513_w625000658,place_w624205513,place_w625000658,adjacent,osm
link_w624205513_r8681962,place_w624205513,place_r8681962,adjacent,osm
link_w624205513_r8681947,place_w624205513,place_r8681947,adjacent,osm
link_w624205513_r8670423,place_w624205513,place_r8670423,adjacent,osm
link_w624205513_r8670494,place_w624205513,place_r8670494,adjacent,osm
link_w624205513_r8681826,place_w624205513,place_r8681826,adjacent,osm
link_r8670410_r8673460,place_r8670410,place_r8673460,adjacent,osm
link_r8670410_w624411276,place_r8670410,place_w624411276,adjacent,osm
link_w624207333_r8673460,place_w624207333,place_r8673460,adjacent,osm
link_w624207333_w624411276,place_w624207333,place_w624411276,adjacent,osm
link_w624208392_w624212884,place_w624208392,place_w624212884,adjacent,osm
link_r8670462_r8670511,place_r8670462,place_r8670511,adjacent,osm
link_r8670462_w624718588,place_r8670462,place_w624718588,adjacent,osm
link_r8670462_r8678122,place_r8670462,place_r8678122,adjacent,osm
link_r8670462_w624722706,place_r8670462,place_w624722706,adjacent,osm
link_r8670462_r8678166,place_r8670462,place_r8678166,adjacent,osm
link_w624210388_r8670511,place_w624210388,place_r8670511,adjacent,osm
link_w624210388_w624718588,place_w624210388,place_w624718588,adjacent,osm
link_w624210388_r8678122,place_w624210388,place_r8678122,adjacent,osm
link_w624210388_w624722706,place_w624210388,place_w624722706,adjacent,osm
link_w624210388_r8678166,place_w624210388,place_r8678166,adjacent,osm
link_r8673512_w624628998,place_r8673512,place_w624628998,adjacent,osm
link_r8673512_r8676933,place_r8673512,place_r8676933,adjacent,osm
link_r8673512_w624386006,place_r8673512,place_w624386006,adjacent,osm
link_r8673512_r8673268,place_r8673512,place_r8673268,adjacent,osm
link_w624210443_w624628998,place_w624210443,place_w624628998,adjacent,osm
link_w624210443_r8676933,place_w624210443,place_r8676933,adjacent,osm
link_w624210443_w624386006,place_w624210443,place_w624386006,adjacent,osm
link_w624210443_r8673268,place_w624210443,place_r8673268,adjacent,osm
link_r8670511_r8672332,place_r8670511,place_r8672332,adjacent,osm
link_r8670511_w624713899,place_r8670511,place_w624713899,adjacent,osm
link_r8670511_r8678068,place_r8670511,place_r8678068,adjacent,osm
link_r8670511_r8677909,place_r8670511,place_r8677909,adjacent,osm
link_r8670511_w624701638,place_r8670511,place_w624701638,adjacent,osm
link_r8670511_w624718588,place_r8670511,place_w624718588,adjacent,osm
link_r8670511_r8678122,place_r8670511,place_r8678122,adjacent,osm
link_r8670511_w624722706,place_r8670511,place_w624722706,adjacent,osm
link_r8670511_r8678166,place_r8670511,place_r8678166,adjacent,osm
link_w624212884_w624314415,place_w624212884,place_w624314415,adjacent,osm
link_w624212884_r8672194,place_w624212884,place_r8672194,adjacent,osm
link_r8670524_r8670525,place_r8670524,place_r8670525,adjacent,osm
link_r8670524_r8672786,place_r8670524,place_r8672786,adjacent,osm
link_r8670524_r8670523,place_r8670524,place_r8670523,adjacent,osm
link_r8670524_r8672788,place_r8670524,place_r8672788,adjacent,osm
link_r8670524_r8672787,place_r8670524,place_r8672787,adjacent,osm
link_r8670524_r8672789,place_r8670524,place_r8672789,adjacent,osm
link_r8670525_r8672782,place_r8670525,place_r8672782,adjacent,osm
link_r8670525_r8672783,place_r8670525,place_r8672783,adjacent,osm
link_r8670525_r8672785,place_r8670525,place_r8672785,adjacent,osm
link_r8670525_r8670526,place_r8670525,place_r8670526,adjacent,osm
link_r8670525_r8672786,place_r8670525,place_r8672786,adjacent,osm
link_r8670525_r8670523,place_r8670525,place_r8670523,adjacent,osm
link_r8670527_r8677097,place_r8670527,place_r8677097,adjacent,osm
link_r8670527_r8670526,place_r8670527,place_r8670526,adjacent,osm
link_r8670527_r8670523,place_r8670527,place_r8670523,adjacent,osm
link_r8670527_r8670528,place_r8670527,place_r8670528,adjacent,osm
link_r8670423_w625034685,place_r8670423,place_w625034685,adjacent,osm
link_r8670423_r8682362,place_r8670423,place_r8682362,adjacent,osm
link_r8670423_w625000658,place_r8670423,place_w625000658,adjacent,osm
link_r8670423_r8681962,place_r8670423,place_r8681962,adjacent,osm
link_r8670423_r8670494,place_r8670423,place_r8670494,adjacent,osm
link_r8670494_w625034685,place_r8670494,place_w625034685,adjacent,osm
link_r8670494_r8682362,place_r8670494,place_r8682362,adjacent,osm
link_r8670494_r8686207,place_r8670494,place_r8686207,adjacent,osm
link_r8670494_w625144756,place_r8670494,place_w625144756,adjacent,osm
link_r8671854_w624327240,place_r8671854,place_w624327240,adjacent,osm
link_r8671854_r8672355,place_r8671854,place_r8672355,adjacent,osm
link_w624287491_w624327240,place_w624287491,place_w624327240,adjacent,osm
link_w624287491_r8672355,place_w624287491,place_r8672355,adjacent,osm
link_r8672106_r8686315,place_r8672106,place_r8686315,adjacent,osm
link_r8672106_w625147273,place_r8672106,place_w625147273,adjacent,osm
link_r8672106_r8672144,place_r8672106,place_r8672144,adjacent,osm
link_r8672106_w624312824,place_r8672106,place_w624312824,adjacent,osm
link_r8672106_w624320861,place_r8672106,place_w624320861,adjacent,osm
link_r8672106_r8672284,place_r8672106,place_r8672284,adjacent,osm
link_r8672106_r8677853,place_r8672106,place_r8677853,adjacent,osm
link_r8672106_w624700103,place_r8672106,place_w624700103,adjacent,osm
link_w624309914_r8686315,place_w624309914,place_r8686315,adjacent,osm
link_w624309914_w625147273,place_w624309914,place_w625147273,adjacent,osm
link_w624309914_r8672144,place_w624309914,place_r8672144,adjacent,osm
link_w624309914_w624312824,place_w624309914,place_w624312824,adjacent,osm
link_w624309914_w624320861,place_w624309914,place_w624320861,adjacent,osm
link_w624309914_r8672284,place_w624309914,place_r8672284,adjacent,osm
link_w624309914_r8677853,place_w624309914,place_r8677853,adjacent,osm
link_w624309914_w624700103,place_w624309914,place_w624700103,adjacent,osm
link_r8672144_w624728328,place_r8672144,place_w624728328,adjacent,osm
link_r8672144_r8678218,place_r8672144,place_r8678218,adjacent,osm
link_r8672144_r8682392,place_r8672144,place_r8682392,adjacent,osm
link_r8672144_w625038925,place_r8672144,place_w625038925,adjacent,osm
link_r8672144_w624320861,place_r8672144,place_w624320861,adjacent,osm
link_r8672144_r8672284,place_r8672144,place_r8672284,adjacent,osm
link_w624312824_w624728328,place_w624312824,place_w624728328,adjacent,osm
link_w624312824_r8678218,place_w624312824,place_r8678218,adjacent,osm
link_w624312824_r8682392,place_w624312824,place_r8682392,adjacent,osm
link_w624312824_w625038925,place_w624312824,place_w625038925,adjacent,osm
link_w624312824_w624320861,place_w624312824,place_w624320861,adjacent,osm
link_w624312824_r8672284,place_w624312824,place_r8672284,adjacent,osm
link_r8672182_r8682730,place_r8672182,place_r8682730,adjacent,osm
link_r8672182_r8682431,place_r8672182,place_r8682431,adjacent,osm
link_r8672182_r8682109,place_r8672182,place_r8682109,adjacent,osm
link_r8672182_r8672218,place_r8672182,place_r8672218,adjacent,osm
link_r8672182_r8678146,place_r8672182,place_r8678146,adjacent,osm
link_r8672182_r20194327,place_r8672182,place_r20194327,adjacent,osm
link_r8672183_r8670459,place_r8672183,place_r8670459,adjacent,osm
link_r8672183_r8673261,place_r8672183,place_r8673261,adjacent,osm
link_r8672183_r8666199,place_r8672183,place_r8666199,adjacent,osm
link_r8672194_r20192692,place_r8672194,place_r20192692,adjacent,osm
link_r8672194_w1475512645,place_r8672194,place_w1475512645,adjacent,osm
link_r8672194_r20192694,place_r8672194,place_r20192694,adjacent,osm
link_r8672194_w1475512647,place_r8672194,place_w1475512647,adjacent,osm
link_w624314415_r20192692,place_w624314415,place_r20192692,adjacent,osm
link_w624314415_w1475512645,place_w624314415,place_w1475512645,adjacent,osm
link_w624314415_r20192694,place_w624314415,place_r20192694,adjacent,osm
link_w624314415_w1475512647,place_w624314415,place_w1475512647,adjacent,osm
link_r8672218_r8682431,place_r8672218,place_r8682431,adjacent,osm
link_r8672218_r8682109,place_r8672218,place_r8682109,adjacent,osm
link_r8672218_r8678146,place_r8672218,place_r8678146,adjacent,osm
link_r8672284_r8682392,place_r8672284,place_r8682392,adjacent,osm
link_r8672284_w625038925,place_r8672284,place_w625038925,adjacent,osm
link_r8672284_w625035928,place_r8672284,place_w625035928,adjacent,osm
link_r8672284_r8682378,place_r8672284,place_r8682378,adjacent,osm
link_r8672284_w625034685,place_r8672284,place_w625034685,adjacent,osm
link_r8672284_r8682362,place_r8672284,place_r8682362,adjacent,osm
link_w624320861_r8682392,place_w624320861,place_r8682392,adjacent,osm
link_w624320861_w625038925,place_w624320861,place_w625038925,adjacent,osm
link_w624320861_w625035928,place_w624320861,place_w625035928,adjacent,osm
link_w624320861_r8682378,place_w624320861,place_r8682378,adjacent,osm
link_w624320861_w625034685,place_w624320861,place_w625034685,adjacent,osm
link_w624320861_r8682362,place_w624320861,place_r8682362,adjacent,osm
link_r8672287_r8678146,place_r8672287,place_r8678146,adjacent,osm
link_r8672287_r20194327,place_r8672287,place_r20194327,adjacent,osm
link_r8672287_r8681759,place_r8672287,place_r8681759,adjacent,osm
link_r8672287_r8681828,place_r8672287,place_r8681828,adjacent,osm
link_r8672287_r8674358,place_r8672287,place_r8674358,adjacent,osm
link_r8672225_r20193911,place_r8672225,place_r20193911,adjacent,osm
link_r8672225_r8669623,place_r8672225,place_r8669623,adjacent,osm
link_r8672225_r8672398,place_r8672225,place_r8672398,adjacent,osm
link_r8672225_r8672508,place_r8672225,place_r8672508,adjacent,osm
link_r8672225_r20194094,place_r8672225,place_r20194094,adjacent,osm
link_r8672332_r8672409,place_r8672332,place_r8672409,adjacent,osm
link_r8672332_r8672375,place_r8672332,place_r8672375,adjacent,osm
link_r8672332_w624713899,place_r8672332,place_w624713899,adjacent,osm
link_r8672332_r8678068,place_r8672332,place_r8678068,adjacent,osm
link_r8672398_r8669623,place_r8672398,place_r8669623,adjacent,osm
link_r8672398_r8672435,place_r8672398,place_r8672435,adjacent,osm
link_r8672398_r8672508,place_r8672398,place_r8672508,adjacent,osm
link_r8672398_r8672653,place_r8672398,place_r8672653,adjacent,osm
link_r8672442_r8672512,place_r8672442,place_r8672512,adjacent,osm
link_w624333244_r8672512,place_w624333244,place_r8672512,adjacent,osm
link_r8672409_r8672512,place_r8672409,place_r8672512,adjacent,osm
link_r8672409_r8672375,place_r8672409,place_r8672375,adjacent,osm
link_r8672539_r8672629,place_r8672539,place_r8672629,adjacent,osm
link_r8672539_r8672512,place_r8672539,place_r8672512,adjacent,osm
link_r8672539_r8672485,place_r8672539,place_r8672485,adjacent,osm
link_r8672539_w624373879,place_r8672539,place_w624373879,adjacent,osm
link_r8672539_r8672809,place_r8672539,place_r8672809,adjacent,osm
link_r8672539_r8672569,place_r8672539,place_r8672569,adjacent,osm
link_r8672539_r8672836,place_r8672539,place_r8672836,adjacent,osm
link_r8672539_w624377731,place_r8672539,place_w624377731,adjacent,osm
link_r8672539_w624674052,place_r8672539,place_w624674052,adjacent,osm
link_r8672539_r8677481,place_r8672539,place_r8677481,adjacent,osm
link_r8672539_r8677409,place_r8672539,place_r8677409,adjacent,osm
link_r8672539_w624669129,place_r8672539,place_w624669129,adjacent,osm
link_w624351495_r8672629,place_w624351495,place_r8672629,adjacent,osm
link_w624351495_r8672512,place_w624351495,place_r8672512,adjacent,osm
link_w624351495_r8672485,place_w624351495,place_r8672485,adjacent,osm
link_w624351495_w624373879,place_w624351495,place_w624373879,adjacent,osm
link_w624351495_r8672809,place_w624351495,place_r8672809,adjacent,osm
link_w624351495_r8672569,place_w624351495,place_r8672569,adjacent,osm
link_w624351495_r8672836,place_w624351495,place_r8672836,adjacent,osm
link_w624351495_w624377731,place_w624351495,place_w624377731,adjacent,osm
link_w624351495_w624674052,place_w624351495,place_w624674052,adjacent,osm
link_w624351495_r8677481,place_w624351495,place_r8677481,adjacent,osm
link_w624351495_r8677409,place_w624351495,place_r8677409,adjacent,osm
link_w624351495_w624669129,place_w624351495,place_w624669129,adjacent,osm
link_r8672561_w624357105,place_r8672561,place_w624357105,adjacent,osm
link_r8672561_r8672634,place_r8672561,place_r8672634,adjacent,osm
link_w624354128_w624357105,place_w624354128,place_w624357105,adjacent,osm
link_w624354128_r8672634,place_w624354128,place_r8672634,adjacent,osm
link_r8672569_r8672629,place_r8672569,place_r8672629,adjacent,osm
link_r8672569_r8672512,place_r8672569,place_r8672512,adjacent,osm
link_r8672569_r8672485,place_r8672569,place_r8672485,adjacent,osm
link_w624356271_r20192692,place_w624356271,place_r20192692,adjacent,osm
link_w624356271_w1475512645,place_w624356271,place_w1475512645,adjacent,osm
link_r8672629_r8672646,place_r8672629,place_r8672646,adjacent,osm
link_r8672629_w624359457,place_r8672629,place_w624359457,adjacent,osm
link_r8672629_w624373879,place_r8672629,place_w624373879,adjacent,osm
link_r8672629_r8672809,place_r8672629,place_r8672809,adjacent,osm
link_r8672629_r8672836,place_r8672629,place_r8672836,adjacent,osm
link_r8672629_w624377731,place_r8672629,place_w624377731,adjacent,osm
link_r8672508_r8672435,place_r8672508,place_r8672435,adjacent,osm
link_r8672508_r20194094,place_r8672508,place_r20194094,adjacent,osm
link_r8672508_r8672653,place_r8672508,place_r8672653,adjacent,osm
link_r8672508_r8672679,place_r8672508,place_r8672679,adjacent,osm
link_r8672508_r20194119,place_r8672508,place_r20194119,adjacent,osm
link_r8672508_r8677889,place_r8672508,place_r8677889,adjacent,osm
link_r8672508_r8676934,place_r8672508,place_r8676934,adjacent,osm
link_w624358404_r20192826,place_w624358404,place_r20192826,adjacent,osm
link_w624358404_w1475527360,place_w624358404,place_w1475527360,adjacent,osm
link_w624358404_r8681487,place_w624358404,place_r8681487,adjacent,osm
link_w624358404_w624953323,place_w624358404,place_w624953323,adjacent,osm
